Número do processo;Número da licença;Tipo da licença;Situação;Data do protocolo;Data de emissão;Data de vencimento da licença;Texto da licença;Extrato da licença;Órgão responsável;Código da tipologia;Descrição da tipologia;Potencial poluidor;Porte do empreendimento;Nome do empreendedor;CPF/CNPJ do empreendedor;Logradouro do empreendedor;Número do endereço do empreendedor;Distrito do empreendedor;Município do empreendedor;CEP do empreendedor;UF do empreendedor;Nome do empreendimento;Classe do empreendimento;CPF/CNPJ do empreendimento;Logradouro do empreendimento;Número do endereço do empreendimento;Distrito do empreendimento;Município do empreendimento;CEP do empreendimento;UF do empreendimento;Outros municípios;Bacia hidrográfica;Rio;Latitude;Longitude
140009008;62000301;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2012-07-27;2012-11-29;2014-11-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;COLOMBO AGROINDÚSTRIA S/A;;44.330.975/0025-20;ESTRADA MUNICIPAL SANTA ALBERTINA A PARANAPUÃ;S/N.º;;SANTA ALBERTINA;15750000;SP;;91;;7748410;535380
140009008;62000303;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2012-07-27;2012-11-29;2014-11-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;COLOMBO AGROINDÚSTRIA S/A;;44.330.975/0025-20;ESTRADA MUNICIPAL SANTA ALBERTINA A PARANAPUÃ;S/N.º;;SANTA ALBERTINA;15750000;SP;;91;;7748410;535380
140009008;62000363;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-03-06;2013-04-25;2015-04-25;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;COLOMBO AGROINDÚSTRIA S/A;;44.330.975/0025-20;ESTRADA MUNICIPAL SANTA ALBERTINA A PARANAPUÃ;S/N.º;;SANTA ALBERTINA;15750000;SP;;91;;7748410;535380
140031306;62000499;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-05-21;2014-04-25;2016-04-25;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;VALE DO PARANÁ S/A - ÁLCOOL E AÇÚCAR;;05.938.884/0001-43;RODOVIA SP-595;S/N.º;;SUZANÁPOLIS;15380000;SP;;82;;7745304;496534
140031306;62000500;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-08-06;2014-04-25;2016-04-25;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;VALE DO PARANÁ S/A - ÁLCOOL E AÇÚCAR;;05.938.884/0001-43;RODOVIA SP-595;S/N.º;;SUZANÁPOLIS;15380000;SP;;82;;7745304;496534
140009008;62000438;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-09-10;2013-11-04;2015-11-04;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;COLOMBO AGROINDÚSTRIA S/A;;44.330.975/0025-20;ESTRADA MUNICIPAL SANTA ALBERTINA A PARANAPUÃ;S/N.º;;SANTA ALBERTINA;15750000;SP;;91;;7748410;535380
620023113;62000437;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-09-16;2013-10-30;2016-10-30;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22949299010;"PEÇAS E ACESSÓRIOS PARA CARROCERIAS DE VEÍCULOS AUTOMOTORES; FABRICAÇÃ";3;N;;;;;;;;;FLASH COVER CAPOTAS MARITIMAS LTDA;;47.476.916/0002-67;AVENIDA PRIMO CAMPAGNOLI - QUADRA 322;1173 ;;SANTA FÉ DO SUL;15775000;SP;;92;;7767105;509051
430005509;63000384;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-05-24;2012-09-11;2014-09-11;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;1;N;;;;;;;;;ABENGOA BIOENERGIA AGROINDUSTRIA LTDA. - EM RECUPERAÇÃO JUDICIAL;;06.252.818/0037-99;FAZENDA LAGOA FORMOSA;S/Nº ;;SÃO JOÃO DA BOA VISTA;13870970;SP;;73;;7574474;301087
430005509;63002329;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-05-24;2019-05-31;2022-01-31;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;1;N;;;;;;;;;ABENGOA BIOENERGIA AGROINDUSTRIA LTDA. - EM RECUPERAÇÃO JUDICIAL;;06.252.818/0037-99;FAZENDA LAGOA FORMOSA;S/Nº ;;SÃO JOÃO DA BOA VISTA;13870970;SP;;73;;7574474;301087
430062505;63000150;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-11-03;2011-05-03;2016-05-03;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.24731800004;"COMBUSTÍVEIS E LUBRIFICANTES PARA VEÍCULOS; COMÉRCIO VAREJISTA";2;N;;;;;;;;;LUIS FRANCISCO COSTA LTDA;;58.833.203/0001-49;AVENIDA ADOLFO SIMON;52   ;;AGUAÍ;13860000;SP;;73;;7558753;297113
430015708;63000768;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-10-07;2014-05-06;2018-05-06;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22733300009;"FIOS, CABOS E CONDUTORES ELÉTRICOS ISOLADOS, N.E.; FABRICAÇÃO DE";3;N;;;;;;;;;LAMESA CABOS ELETRICOS LTDA;;00.469.860/0001-79;RUA LAMESA;414  ;;SÃO JOÃO DA BOA VISTA;13876029;SP;;73;;7566386;313417
430015708;63001155;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-10-07;2015-09-10;2019-09-10;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22733300009;"FIOS, CABOS E CONDUTORES ELÉTRICOS ISOLADOS, N.E.; FABRICAÇÃO DE";3;N;;;;;;;;;LAMESA CABOS ELETRICOS LTDA;;00.469.860/0001-79;RUA LAMESA;414  ;;SÃO JOÃO DA BOA VISTA;13876029;SP;;73;;7566386;313417
630024811;63000329;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2012-02-24;2012-05-16;2016-05-16;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22342702009;"TELHAS CERÂMICAS OU DE BARRO COZIDO; FABRICAÇÃO DE";0;S;;;;;;;;;IVONE CIANCAGLIO VALENTIM;;14.854.796/0001-54;RODOVIA SÃO JOÃO A ESP. STO PINHAL SP-342, KM;0    ;;SÃO JOÃO DA BOA VISTA;13870775;SP;;73;;7566472;314621
630027612;63000564;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-03-19;2013-09-24;2017-09-24;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22599399030;"PAINÉIS METÁLICOS; FABRICAÇÃO DE";3;N;;;;;;;;;SOUFER INDUSTRIAL LTDA.;;45.987.062/0012-20;AVENIDA DOLORES MARTINS RUBINHO;949  ;;SÃO JOÃO DA BOA VISTA;13877757;SP;;73;;7565494;313051
630027612;63000968;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-03-19;2014-12-10;2018-12-10;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22599399030;"PAINÉIS METÁLICOS; FABRICAÇÃO DE";3;N;;;;;;;;;SOUFER INDUSTRIAL LTDA.;;45.987.062/0012-20;AVENIDA DOLORES MARTINS RUBINHO;949  ;;SÃO JOÃO DA BOA VISTA;13877757;SP;;73;;7565494;313051
630015813;63000782;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-09-12;2014-06-04;2018-06-04;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23832700008;SUCATAS DE MATERIAIS PLÁSTICOS, TRITURAÇÃO, LIMPEZA E TRIAGEM DE;3;N;;;;;;;;;ECO-W INDÚSTRIA DE RECICLAGEM LTDA.;;43.672.316/0001-32;AVENIDA DR. OSWALDO O. SILVEIRA;925  ;;SÃO JOÃO DA BOA VISTA;13877758;SP;;73;;7564215;256615
60164108;64000241;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-08-12;2011-08-23;2013-08-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22019399207;"SULFATO DE COBRE; FABRICAÇÃO DE";3;N;;;;;;;;;COMPANHIA NITRO QUÍMICA BRASILEIRA;;61.150.348/0005-83;RODOVIA SP 143 - KM 0,5;500  ;;CESÁRIO LANGE;18285000;SP;;15;;7422740;802118
430039209;65000023;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2009-11-17;2009-12-29;2012-12-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21065101003;"AMIDO E FÉCULA DE MILHO; FABRICAÇÃO DE";3;N;;;;;;;;;INGREDION BRASIL - INGREDIENTES INDUSTRIAIS LTDA;;01.730.520/0002-01;RUA PAULA BUENO;2935 ;;MOGI GUAÇU;13841010;SP;;73;;7526000;302500
430039209;65000058;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2009-11-17;2010-04-23;2013-04-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21065101003;"AMIDO E FÉCULA DE MILHO; FABRICAÇÃO DE";3;N;;;;;;;;;INGREDION BRASIL - INGREDIENTES INDUSTRIAIS LTDA;;01.730.520/0002-01;RUA PAULA BUENO;2935 ;;MOGI GUAÇU;13841010;SP;;73;;7526000;302500
650008109;65000483;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-05-26;2011-12-26;2013-12-26;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22019399202;"SULFATO DE ALUMÍNIO; FABRICAÇÃO DE";1;N;;;;;;;;;PRODUTOS QUÍMICOS GUAÇU INDÚSTRIA E COMÉRCIO LTDA;;52.742.277/0001-93;RODOVIA DR. JOSÉ LANZI;1350 ;;ESTIVA GERBI;13857000;SP;;73;;7534158;298072
430065408;65000455;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-08-30;2011-12-07;2015-12-07;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.20210108001;"CARVÃO VEGETAL (FLORESTAS PLANTADAS); PRODUÇÃO DE";3;S;;;;;;;;;BOI NA BRASA - IND. E COM. DE CARVÃO DA ESTÂNCIA DE SOCORRO LTDA-ME;;02.529.941/0001-42;RUA EST. MUN. P/ BAIRRO DO CAMANDUCAIA DE BAI;0    ;;SOCORRO;13960000;SP;;73;;7488974;337273
430065408;65000363;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-08-30;2011-09-08;2013-09-08;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.20210108001;"CARVÃO VEGETAL (FLORESTAS PLANTADAS); PRODUÇÃO DE";3;S;;;;;;;;;BOI NA BRASA - IND. E COM. DE CARVÃO DA ESTÂNCIA DE SOCORRO LTDA-ME;;02.529.941/0001-42;RUA EST. MUN. P/ BAIRRO DO CAMANDUCAIA DE BAI;0    ;;SOCORRO;13960000;SP;;73;;7488974;337273
650002109;65000785;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2012-12-19;2013-01-22;2015-01-22;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22451200002;"FUNDIÇÃO DE METAIS FERROSOS; SERVIÇO DE";3;N;;;;;;;;;FUNDIÇÃO REGALI BRASIL LTDA;;07.702.969/0001-53;RUA DOUTOR JOSE FABIANO DE CHRISTO GURJAO;490  ;;MOGI-MIRIM;13803705;SP;;73;;7512230;296320
650002109;65001325;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2012-12-19;2014-05-23;2016-05-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22451200002;"FUNDIÇÃO DE METAIS FERROSOS; SERVIÇO DE";3;N;;;;;;;;;FUNDIÇÃO REGALI BRASIL LTDA;;07.702.969/0001-53;RUA DOUTOR JOSE FABIANO DE CHRISTO GURJAO;490  ;;MOGI-MIRIM;13803705;SP;;73;;7512230;296320
430010613;65001097;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-08-02;2013-10-30;2016-10-30;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22539002012;"GALVANOPLASTIA; SERVIÇO DE";3;S;;;;;;;;;NEK INDÚSTRIA E COMÉRCIO LTDA;;01.899.915/0001-43;RUA ALCIDES SOTTINI ;285  ;;ARARAS;13602105;SP;;73;;7523733;252670
650025613;65001116;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-09-23;2013-11-19;2018-11-19;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.9000002003;RESÍDUOS SÓLIDOS DA CONSTRUÇÃO CIVIL E/OU INERTES, ATERRO DE;;N;;;;;;;;;PREFEITURA MUNICIPAL DE MOGI GUAÇU;;45.301.264/0001-13;AV: BRASIL CRUZAMENTO C. A R. FRANC.F. DE G.B;S/N  ;;MOGI GUAÇU;13840000;SP;;73;;0;0
650025613;65001359;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-09-23;2014-06-13;2019-06-13;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.9000002003;RESÍDUOS SÓLIDOS DA CONSTRUÇÃO CIVIL E/OU INERTES, ATERRO DE;;N;;;;;;;;;PREFEITURA MUNICIPAL DE MOGI GUAÇU;;45.301.264/0001-13;AV: BRASIL CRUZAMENTO C. A R. FRANC.F. DE G.B;S/N  ;;MOGI GUAÇU;13840000;SP;;73;;0;0
650038813;65001185;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-11-08;2014-02-07;2016-02-07;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22032100017;"RESINAS TERMOFIXAS; FABRICAÇÃO DE";3;N;;;;;;;;;NOVOTEX SUL AMERICANA LTDA;;04.703.232/0001-67;AVENIDA JULIO VICTORELLO;645  ;;ARARAS;13609586;SP;;73;;7520646;254060
430043910;65001495;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-11-13;2014-09-29;2018-09-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22822402009;"MÁQUINAS PARA TRANSPORTE E ELEVAÇÃO DE CARGA; FABRICAÇÃO DE";3;N;;;;;;;;;BERG STEEL S/A FÁBRICA BRASILEIRA DE FERRAMENTAS;;44.209.294/0002-12;RUA VIA INDUSTRIAL;51   ;;ARARAS;13602030;SP;;73;;7524585;253321
650043513;65001195;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-12-19;2014-01-31;2018-01-31;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23102100003;"BALCÕES METÁLICOS SEM INSTALAÇÕES FRIGORÍFICAS; FABRICAÇÃO DE";3;S;;;;;;;;;GELO BERGUE REFRIGERAÇÃO LTDA-EPP;;02.172.767/0001-23;RUA MANOEL PAGOTI;290  ;;PIRASSUNUNGA;13631660;SP;;73;;;
650049313;65001379;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2014-01-23;2014-07-17;2016-07-17;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22451200001;"FERRO E AÇO FUNDIDO EM FORMAS E PECAS, N.E.; PRODUÇÃO DE";3;N;;;;;;;;;METALURGICA RRS INDUSTRIA E COMÉRCIO LTDA;;58.289.307/0001-34;RUA LÁZARO KINOCK;194  ;;LEME;13615300;SP;;73;;7546632;253987
650074413;65001233;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2014-02-14;2014-03-11;2019-03-11;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23600602002;"ÁGUA TRATADA (POTÁVEL) ATRAVÉS DE CAMINHÃO PIPA; TRANSPORTE DE";3;S;;;;;;;;;PAULO LOCAÇÃO DE MÁQUINAS E RECICLAGEM LTDA;;00.000.000/0000-00;GLEBA C, LAGOA DOS PATOS;S/N  ;;MOGI-MIRIM;13800970;SP;;73;;7524207;293800
650013412;65001779;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2014-02-17;2015-06-12;2018-06-12;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21062700001;"ALIMENTOS A BASE DE TRIGO OU DE FLOCOS DE TRIGO; PRODUÇÃO DE";3;N;;;;;;;;;I.C.B. WOOLY INDÚSTRIA E COMÉRCIO DE PRODUTOS ALIMENTÍCIOS LTDA;;58.363.433/0001-91;RUA OSWALDO MAXIMIANO;1130 ;;MOGI GUAÇU;13849218;SP;;73;;7532499;296559
660010111;66000441;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-09-16;2012-02-08;2016-02-08;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22342701004;"MOSAICOS E PASTILHAS CERÂMICAS; FABRICAÇÃO DE";3;N;;;;;;;;;CERAMICA ATLAS LTDA;;72.050.636/0001-59;RODOVIA PADRE DONIZETTI - SP 332 - KM 272;S/Nº ;;TAMBAÚ;13710000;SP;;72;;7597550;262860
660006111;66000652;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2012-10-30;2013-04-27;2016-04-27;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.20810007006;"ARGILAS; BENEFICIAMENTO DE";1;S;;;;;;;;;ROZEMYR APARECIDA BOLONHEZI DA SILVA TAMBAÚ EPP;;00.000.000/0000-00;ESTRADA MUN.TAMBAÚ-STA RITA DO PASSA QUATRO;S/Nº ;;TAMBAÚ;13710000;SP;;72;;7597041;261100
660003113;63000511;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-04-11;2013-06-17;2016-06-17;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22832100003;EQUIPAMENTOS PARA IRRIGAÇÃO AGRÍCOLA, FABRICAÇÃO DE;3;S;;;;;;;;;HIDROGERAL - IND. E COM. VAREJISTA DE EQUIP. DE IRRIGAÇÃO LTDA - ME;;12.523.488/0001-10;RUA ORLANDO RIMOLI;190  ;;MOCOCA;13739100;SP;;72;;7253000;762410
60020601;6002832;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2001-06-29;2005-08-04;2008-08-04;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22029100478;FABRICAÇÃO DE PRODUTOS QUÍMICOS ORGÂNICOS NÃO ESPECIFICADOS ANTERIORME;3;N;;;;;;;;;SPEICHIM BRASIL S.A;;04.556.679/0001-50;RUA JOÃO DOMINGOS BIAGGI;303  ;;BOITUVA;18550000;SP;;15;;7425560;228444
120009700;67000450;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-04-14;2013-12-20;2018-12-20;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23821100002;DEPÓSITOS DE LIXO E ATERROS SANITÁRIOS PARA DISPOSIÇÃO DE RESÍDUOS NÃO;3;N;;;;;;;;;MUNICÍPIO DE DRACENA (ATERRO SANITÁRIO);;44.880.060/0001-11;ESTRADA JOÃO ARAÚJO;S/Nº ;;DRACENA;17900000;SP;;92;;7627769;435787
120009700;67000175;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-04-14;2011-07-06;2016-07-06;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23821100002;DEPÓSITOS DE LIXO E ATERROS SANITÁRIOS PARA DISPOSIÇÃO DE RESÍDUOS NÃO;3;N;;;;;;;;;MUNICÍPIO DE DRACENA (ATERRO SANITÁRIO);;44.880.060/0001-11;ESTRADA JOÃO ARAÚJO;S/Nº ;;DRACENA;17900000;SP;;92;;7627769;435787
120023405;67000082;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-04-29;2010-06-16;2012-06-16;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400005;"ÁLCOOL ETÍLICO DE CANA-DE-AÇÚCAR, HIDRATADO; FABRICAÇÃO DE";3;N;;;;;;;;;VITERRA BIOENERGIA S.A.;;68.316.801/0001-02;ESTRADA MUN. JUNQUEIRÓPOLIS - SALGADO FILHO;S/Nº ;;JUNQUEIRÓPOLIS;17890000;SP;;32;;7640150;462030
120019005;67000208;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-09-22;2011-08-25;2013-08-25;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21013902001;"FARINHAS DE CARNE E DE DESPOJOS DA CARNE DE ANIMAIS; PRODUÇÃO DE (QUAN";3;N;;;;;;;;;COMERCIAL SUPROA LTDA;;61.167.235/0003-29;ESTRADA MUNICIPAL DE DRACENA / IANDARA;S/Nº ;;DRACENA;17900000;SP;;92;;7627336;435860
120019005;67000678;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2010-09-22;2015-08-05;2017-08-05;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21013902001;"FARINHAS DE CARNE E DE DESPOJOS DA CARNE DE ANIMAIS; PRODUÇÃO DE (QUAN";3;N;;;;;;;;;COMERCIAL SUPROA LTDA;;61.167.235/0003-29;ESTRADA MUNICIPAL DE DRACENA / IANDARA;S/Nº ;;DRACENA;17900000;SP;;92;;7627336;435860
130064307;67000315;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2011-02-22;2012-09-27;2014-09-27;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400005;"ÁLCOOL ETÍLICO DE CANA-DE-AÇÚCAR, HIDRATADO; FABRICAÇÃO DE";3;N;;;;;;;;;PEDRA AGROINDUSTRIAL S/A - USINA IPÊ;;71.304.687/0028-17;RODOVIA GAL. EUCLIDES DE OLIVEIRA FIGUEIREDO;S/Nº ;;NOVA INDEPENDÊNCIA;16940000;SP;;32;;7659500;451261
670003909;67000404;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-04-08;2013-04-23;2014-04-28;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.20810007004;"ARGILA; EXTRAÇÃO DE";3;S;;;;;;;;;"BRUNO LUIZ LEONARDI & CIA. LTDA. - ""EPP""";;56.877.616/0001-08;ESTRADA VICINAL PANORAMA - PRES. EPITÁCIO;S/Nº ;;PANORAMA;17980000;SP;;92;;7626000;405600
350013298;68000147;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-11-29;2014-10-22;2015-04-09;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.20810008002;"SAIBRO; EXTRAÇÃO DE";0;S;;;;;;;;;LUCIANA O M CABRAL BULGARELLI ESTRUTURAS METÁLICAS - ME;;14.878.434/0001-01;RUA DO PAU D`ALHO;S/N  ;;CARAGUATATUBA;11660000;SP;;52;;7386691;454036
700001910;70000212;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2012-10-08;2014-06-12;2019-06-12;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.24731800004;"COMBUSTÍVEIS E LUBRIFICANTES PARA VEÍCULOS; COMÉRCIO VAREJISTA";;S;;;;;;;;;AUTO POSTO CAVERNA DE APIAÍ LTDA.;;07.551.508/0001-27;RUA PRIMEIRO DE MAIO;392  ;;APIAÍ;18320000;SP;;54;;7287055;718488
700015510;70000188;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2013-05-03;2013-12-20;2016-12-20;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.24632003004;"CEREAIS BENEFICIADOS; COMÉRCIO ATACADISTA DE COM ACONDICIONAMENTO ASSO";3;N;;;;;;;;;SILVEIRA - COM., ARM., TRANSPORTE DE CEREAIS E REPRESENTAÇÕES LTDA;;07.215.293/0001-73;RUA VICINAL FAUSTINO DANIEL DA SILVA;S/Nº ;;ITAPEVA;18400970;SP;;42;;7378360;712345
70069504;7001516;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2005-01-27;2005-06-08;2009-06-08;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.2522400015;FABRICAÇÃO DE EMBALAGENS DE MATERIAL PLÁSTICO;;N;;;;;;;;;ENGRATECH TECNOLOGIA EM EMBALAGENS PLÁSTICAS S/A;;05.825.478/0003-36;ROD. SP 261;     ;;LENÇÓIS PAULISTA;18682970;SP;;21;;0;0
70108705;7002229;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2006-09-05;2006-11-29;2009-11-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;DELLA COLETTA BIOENERGIA S/A;;44.691.236/0001-97;RODOVIA  DOMENICO DALLA COLETA-BRI 351;00   ;;BARIRI;17250000;SP;;21;;7558853;735880
70001907;7002423;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2007-05-04;2007-07-25;2009-07-25;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22722801001;"BATERIAS E ACUMULADORES PARA VEÍCULOS; FABRICAÇÃO DE";3;N;;;;;;;;;INDÚSTRIAS TUDOR S.P. DE BATERIAS LTDA;;96.195.615/0001-90;RUA JOSÉ PINELLI;2-130;;BAURU;17039741;SP;;21;;7523086;707663
70043307;7002510;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2007-09-17;2007-10-29;2011-10-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21340502001;ALVEJAMENTO, TINGIMENTO E TORÇÃO EM FIOS, TECIDOS E ARTIGOS TÊXTEIS, I;3;N;;;;;;;;;KAZZO CONFECÇÕES E COMERCIO DE ARTIGOS DE VESTUÁRIO LTDA;;06.209.148/0002-06;RUA PEDRO MONTE;1-85 ;;MACATUBA;17290000;SP;;21;;7506817;733907
70043307;7003335;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2007-09-17;2010-03-08;2014-03-08;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21340502001;ALVEJAMENTO, TINGIMENTO E TORÇÃO EM FIOS, TECIDOS E ARTIGOS TÊXTEIS, I;3;N;;;;;;;;;KAZZO CONFECÇÕES E COMERCIO DE ARTIGOS DE VESTUÁRIO LTDA;;06.209.148/0002-06;RUA PEDRO MONTE;1-85 ;;MACATUBA;17290000;SP;;21;;7506817;733907
70050202;7002700;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2007-10-03;2008-03-30;2013-03-30;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23831999010;METAIS FERROSOS E NÃO-FERROSOS, EXCETO ALUMÍNIO, RECUPERAÇÃO DE;0;S;;;;;;;;;BAURU METAIS LTDA ME;;68.916.485/0001-00;RUA JOSÉ PINELLI;2-97 ;;BAURU;17039741;SP;;21;;7531057;707571
70068707;7003332;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2009-06-25;2010-06-21;2012-06-21;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;RAIZEN ENERGIA S/A;;08.070.508/0003-30;FAZENDA PAU D`ALHO;0    ;;BARRA BONITA;17340000;SP;;21;;7512543;755367
70070906;7003220;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2009-09-30;2009-11-03;2011-11-03;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21071600012;USINAS DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;AÇUCAREIRA QUATÁ S/A;;60.855.574/0003-35;FAZENDA SÃO JOSÉ;     ;;MACATUBA;17290000;SP;;21;;7510503;728707
